transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,ageClasification,Date,Day,tapInHour
BUQT197K3D65PN,4.00004E+12,online,Diah Marpaung,M,2012,11M,Rusun Rawa Bebek - Bukit Duri,0,P00169,Penggilingan,-6.214132,106.93961,2,4/3/2023 5:32,P00174,Perumnas Klender,-6.216689,106.93054,3,4/3/2023 6:27,0,Child,4/3/2023,Monday,5
UNSO267V8F26WP,4.11233E+12,online,"Drs. Gilda Sinaga, S.Psi",M,1994,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1,B06086P,Tebet Eco Park Selatan 3,-6.241699,106.85365,1,4/3/2023 6:23,B06268P,Rusun Harum Tebet,-6.235196,106.85195,4,4/3/2023 7:14,0,Adult,4/3/2023,Monday,6
RHCN069U6G42WD,3.05835E+13,bni,Bahuwirya Rahayu,M,1981,2F,Rusun Cakung Barat - Pulo Gadung,1,B06183P,Jln. Anggrek Raya,-6.205168,106.9229,8,4/3/2023 5:13,P00191,PTC Pulo Gadung,-6.182622,106.91561,15,4/3/2023 6:04,0,Adult,4/3/2023,Monday,5
QMHC825R0K38KM,3537543297101185,dki,Samsul Ramadan,M,1966,M11,Pulo Gebang - Pulo Gadung 2,1,P00158,Pasar Pulo Gadung,-6.187434,106.90591,0,4/3/2023 6:23,P00270,Walikota Jakarta Timur,-6.21254,106.94537,7,4/3/2023 6:52,3500,Elderly,4/3/2023,Monday,6
WGRY331M3O87VE,2720484776954605,dki,Bancar Irawan,M,1999,3B,Rusun Flamboyan - Cengkareng,0,B03206P,RSUD Boulevard Raya,-6.13781,106.7304,4,4/3/2023 6:50,B02195P,Mall Taman Palem 3,-6.140548,106.73011,6,4/3/2023 7:46,0,Teenager,4/3/2023,Monday,6
TKRV681O2S46RW,3570422408611549,dki,"Jati Nainggolan, M.TI.",F,1987,8C,Kebayoran Lama - Tanah Abang,1,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,0,4/3/2023 5:57,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,3,4/3/2023 6:55,3500,Adult,4/3/2023,Monday,5
ELFD362R2U94NT,2291402671071407,dki,Puspa Saptono,F,1984,M2,Pulo Gadung - Monas,0,P00014,Bermis,-6.178203,106.89859,1,4/3/2023 5:20,P00006,Atrium,-6.176251,106.84023,12,4/3/2023 6:04,3500,Adult,4/3/2023,Monday,5
YYXK265F5N59SE,6.76173E+11,flazz,"Dr. Zaenab Wulandari, S.Ked",M,1996,12B,Pluit - Senen,1,B05080P,Simpang Pluit Raya,-6.127123,106.80441,26,4/3/2023 5:43,P00123,Landmark Pluit Auto Plaza,-6.125258,106.79971,28,4/3/2023 6:29,3500,Adult,4/3/2023,Monday,5
ZGJG301G9Z71AR,1.80021E+14,emoney,T. Karna Sihombing,F,2001,5D,PGC 1 - Ancol,0,P00109,Matraman Baru,-6.21288,106.86115,7,4/3/2023 5:28,P00118,Kramat Sentiong,-6.18798,106.84595,13,4/3/2023 6:08,3500,Teenager,4/3/2023,Monday,5
KNSE319Q1P35CC,5.02072E+11,flazz,Kalim Namaga,M,1971,9D,Pasar Minggu - Tanah Abang,1,B05716P,Term. Pasar Minggu 2,-6.282492,106.84455,1,4/3/2023 6:25,P00256,MH Thamrin,-6.188149,106.82299,37,4/3/2023 7:11,3500,Elderly,4/3/2023,Monday,6
RMJF585F2W51BQ,3.0385E+13,bni,"dr. Vega Rahimah, S.Pt",M,2003,JAK.117,Tanjung Priok - Tanah Merdeka,0,B04040P,Sbr. Masjid Ar Rohmah,-6.118964,106.89568,7,4/3/2023 6:23,B04863P,Simpang Jln. Kramat Jaya 1,-6.108656,106.91734,25,4/3/2023 6:55,0,Teenager,4/3/2023,Monday,6
KFYK655N1H73XS,6590854673757012,dki,Bajragin Najmudin,M,1986,3H,Jelambar - Kota,0,P00087,Jelambar,-6.166548,106.78651,0,4/3/2023 6:03,P00138,Museum Fatahillah,-6.13393,106.81209,9,4/3/2023 6:35,3500,Adult,4/3/2023,Monday,6
WTBE175B2A58NC,4963710913075879668,brizzi,Ophelia Firmansyah,M,2000,14,Jakarta International Stadium - Senen,0,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,20,4/3/2023 6:00,B05725P,Term. Senen,-6.17356,106.84213,21,4/3/2023 6:54,3500,Teenager,4/3/2023,Monday,6
SVRH922T8G79FY,2.13105E+14,emoney,"Sutan Garda Tampubolon, S.Pd",M,1956,JAK.49,Lebak Bulus - Cipulir,0,B01790P,JPO Timur Pondok Indah 1,-6.287054,106.77989,48,4/3/2023 5:59,B05492P,St. MRT Lebak Bulus,-6.289421,106.77436,49,4/3/2023 6:53,0,Elderly,4/3/2023,Monday,5
WNJA365V4N56HF,3.42876E+14,emoney,Marsito Melani,F,2010,7A,Kampung Rambutan - Lebak Bulus,1,B00610P,Gelanggang TB Simatupang,-6.289097,106.77909,4,4/3/2023 6:37,B01377P,Jln. Mastrip,-6.306793,106.87756,25,4/3/2023 6:59,3500,Teenager,4/3/2023,Monday,6
XVWU715D9V59FV,4744480387450088900,brizzi,Galur Riyanti,F,1980,JAK.44,Andara - Stasiun Universitas Pancasila,0,B01147P,Jln. H. Terin Pangkalan Jati,-6.327961,106.80054,0,4/3/2023 6:45,B01846P,Kav Polri Blok E Jagakarsa,-6.314309,106.81633,13,4/3/2023 7:36,0,Adult,4/3/2023,Monday,6
SLHT241M5V31BZ,4909284437358495207,brizzi,Bakiman Budiman,F,1981,7Q,Blok M - PGC,1,B01509P,Jln. Poncol Jaya 1,-6.239706,106.81889,25,4/3/2023 6:35,B02880P,PLN Pusat,-6.240011,106.80376,30,4/3/2023 7:03,3500,Adult,4/3/2023,Monday,6
CUBV879R6E17WU,2267435685058176,dki,"R.M. Simon Wastuti, S.T.",F,1995,JAK.20,Cawang UKI - Lubang Buaya,0,B03553P,Sbr. Gg. Pos Komodor,-6.265515,106.88332,13,4/3/2023 6:09,B05751P,TK Angkasa 8,-6.285191,106.90125,39,4/3/2023 6:40,0,Adult,4/3/2023,Monday,6
SFFW927I8N52GM,4613366061817460310,brizzi,"Lurhur Prasetya, S.E.I",M,1991,1M,Meruya - Blok M,0,B03697P,Sbr. Jln. Flamboyan Srengseng,-6.201447,106.75576,11,4/3/2023 6:23,B01860P,Kebayoran Baru Velbak 2,-6.239272,106.78492,34,4/3/2023 7:02,3500,Adult,4/3/2023,Monday,6
NZOZ563E7A86QX,4664503638851963221,brizzi,Darman Puspasari,F,1996,JAK.118,Taman Waduk Papanggo - Kota Tua,0,B06696P,Jln. Hidup Baru,-6.1398,106.8352,25,4/3/2023 6:36,B02213P,Mangga Dua Square,-6.135311,106.83102,28,4/3/2023 7:16,0,Adult,4/3/2023,Monday,6
XTVN886V6A58RC,3.41371E+14,emoney,Pia Simanjuntak,F,1977,JAK.36,Cilangkap - Cililitan,1,B04977P,Simpang Mabes Hankam Raya Ceger,-6.306299,106.88855,13,4/3/2023 6:27,B02576P,Panti Sosial Bina Laras,-6.31946,106.89013,19,4/3/2023 7:23,0,Elderly,4/3/2023,Monday,6
BNNJ428H8B05IR,3.02767E+13,bni,"Teguh Wijaya, S.Pt",F,1981,5C,PGC - Juanda,0,P00253,Tegalan,-6.203101,106.85715,10,4/3/2023 6:56,P00142,Pal Putih,-6.184631,106.84402,15,4/3/2023 7:27,3500,Adult,4/3/2023,Monday,6
LDMO585I7Y51LA,3549191016294752,dki,"T. Gangsa Hutasoit, S.IP",M,1985,JAK.27,Pulo Gebang - Rorotan,1,B02835P,Pintu Air Gempol 1,-6.183327,106.95957,23,4/3/2023 6:56,B00575P,Gg. Umbang Lingkar Timur,-6.189303,106.94454,33,4/3/2023 7:53,0,Adult,4/3/2023,Monday,6
CILM584S6W21DC,2679374058097150,dki,"Dina Zulkarnain, M.M.",M,1991,B11,Summarecon Bekasi - BNN,0,B03155P,RS Mitra Keluarga 1,-6.240672,106.99317,1,4/3/2023 5:55,B00232P,Cawang Blue Bird,-6.248836,106.87801,6,4/3/2023 6:34,3500,Adult,4/3/2023,Monday,5
WWNB500S1E66DW,4104888875282062619,brizzi,Tgk. Uda Gunarto,F,1996,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0,B02082P,Casablanca,-6.22425,106.84452,4,4/3/2023 6:09,B04109P,Sbr. Multivision Tower,-6.212375,106.83303,13,4/3/2023 6:38,3500,Adult,4/3/2023,Monday,6
SLIM980A3X96XT,4547245090487583462,brizzi,Padmi Marpaung,F,1992,4E,Rusun Jatinegara Kaum - Pulo Gadung,0,B02319P,Masjid Jami Al Makmur Klender,-6.212322,106.90082,2,4/3/2023 6:08,B05798P,Transjakarta Pool Klender,-6.205191,106.90301,7,4/3/2023 6:48,0,Adult,4/3/2023,Monday,6
XHEU123Y1Z09JV,3560398544907466,dki,"drg. Gawati Uyainah, S.T.",M,1994,JAK.13,Tanah Abang - Jembatan Lima,1,B04949P,Simpang Kopi Bandengan Selatan,-6.135839,106.80689,6,4/3/2023 6:37,B02692P,Ps. Tomas,-6.179192,106.81306,29,4/3/2023 7:13,0,Adult,4/3/2023,Monday,6
MHRF005V2N53OQ,3528988342978833,dki,Narji Waskita,M,1985,JIS3,Harmoni - Jakarta International Stadium,1,B04789P,Simpang Danau Sunter Utara Barat,-6.139853,106.85663,11,4/3/2023 6:55,B01745P,Jembatan Item,-6.130078,106.85492,13,4/3/2023 7:43,3500,Adult,4/3/2023,Monday,6
IKZD231G3P02MZ,3535679723903364,dki,"Dr. Gamanto Winarsih, S.Ked",F,1991,JAK.84,Terminal Kampung Melayu - Kapin Raya,0,B02598P,Ps. Ciplak Cibesel,-6.236104,106.88067,10,4/3/2023 6:58,B05824P,Univ. Borobudur 1,-6.24157,106.89641,17,4/3/2023 7:44,0,Adult,4/3/2023,Monday,6
AVMF680H1S53KJ,3.45353E+14,emoney,Ir. Salwa Yuniar,F,2005,2H,Rusun Jati Rawasari - Senen,1,B04344P,Sbr. SDN Johar Baru 10,-6.181178,106.86028,13,4/3/2023 6:49,B03273P,Rusun Jati Rawasari,-6.183517,106.86389,14,4/3/2023 7:39,0,Teenager,4/3/2023,Monday,6
HOIM404G0W62HL,4719913296770918,dki,Umar Pradana,M,2003,JAK.08,Roxy - Benhil,1,B04088P,Sbr. Mess Polwan Esthi Bhakti Warapsari,-6.206604,106.81005,6,4/3/2023 5:46,B01925P,Kel. Kb. Kacang,-6.190837,106.81501,17,4/3/2023 6:44,0,Teenager,4/3/2023,Monday,5
YTOA058V9U73VN,4.70999E+12,online,"Cut Gabriella Haryanti, S.Sos",M,1974,T21,Palem Semi - Bundaran Senayan,1,B00808P,Islamic,-6.228521,106.61473,10,4/3/2023 6:37,B02557P,Palem Semi 2,-6.220361,106.61649,12,4/3/2023 7:20,20000,Elderly,4/3/2023,Monday,6
YEZH881F9T50DI,6011141476414459,dki,Kariman Rajata,M,1971,8E,Bintaro - Blok M,0,B01822P,Kantor Pos Kebayoran Lama,-6.249119,106.778,19,4/3/2023 5:18,P00155,Pasar Kebayoran Lama,-6.238413,106.78323,23,4/3/2023 5:58,3500,Elderly,4/3/2023,Monday,5
VBTE237H7I30UK,2.13137E+14,emoney,drg. Gawati Maryadi,M,1992,JAK.23,Senen - Pisangan Baru,1,B06443P,Jln. Pramuka 1,-6.195283,106.860021,10,4/3/2023 6:53,B06129P,BPPK Jakarta,-6.189843,106.858846,16,4/3/2023 7:24,0,Adult,4/3/2023,Monday,6
MCWO805A6Q66MX,3570416613897992,dki,"Gawati Damanik, S.E.",F,2010,5D,PGC 1 - Ancol,0,P00109,Matraman Baru,-6.21288,106.86115,8,4/3/2023 6:38,P00224,Slamet Riyadi,-6.208533,106.85929,9,4/3/2023 7:32,3500,Teenager,4/3/2023,Monday,6
JINW306B9X30QT,2.1319E+14,emoney,Fathonah Anggraini,M,2006,6M,Stasiun Manggarai - Blok M,0,P00160,Patra Kuningan,-6.232677,106.832087,8,4/3/2023 5:16,P00065,Gatot Subroto Jamsostek Arah Barat,-6.233551,106.82208,10,4/3/2023 5:41,3500,Teenager,4/3/2023,Monday,5
ENXD420E9G92TO,4817620823758230,dki,"Dina Halimah, S.Psi",F,1993,JAK.07,Tanah Abang - Grogol via Tawakal,0,B05884P,Wisma Asia II,-6.189386,106.79791,19,4/3/2023 6:21,B04952P,Simpang Kota Bambu Utara I,-6.186126,106.80866,24,4/3/2023 7:09,0,Adult,4/3/2023,Monday,6
AQHO766Z1B38WS,3518707807771562,dki,Hasna Manullang,F,1977,JAK.22,Dwikora - Penas Kalimalang,1,B02167P,Mabes Au Dinas Psikologi,-6.251267,106.88826,9,4/3/2023 6:03,B04983P,Simpang Mandala Maphalindo,-6.249189,106.89108,10,4/3/2023 6:45,0,Elderly,4/3/2023,Monday,6
EJEA941B6N13PQ,4345294247705168,dki,"Dasa Hastuti, S.Psi",M,1984,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,1,B01056P,Jln. Elpa Putih II,-6.110053,106.88721,42,4/3/2023 6:19,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,44,4/3/2023 6:53,0,Adult,4/3/2023,Monday,6
KZGL815X5W31IV,4375765946745400,dki,Ghaliyati Prayoga,F,1987,5D,PGC 1 - Ancol,0,P00031,Cawang Otista,-6.243607,106.86876,4,4/3/2023 5:16,P00070,Gelanggang Remaja,-6.235445,106.86795,5,4/3/2023 5:41,3500,Adult,4/3/2023,Monday,5
PQFD683F4V24VJ,3573742802282614,dki,"Hj. Hesti Wijaya, S.IP",F,1994,JAK.21,Cililitan - Dwikora,1,B02443P,Midi Utama Cililitan 1,-6.264014,106.86929,28,4/3/2023 6:23,B01247P,Jln. Kelapa Gading III Cililitan Besar,-6.263858,106.86859,29,4/3/2023 7:20,0,Adult,4/3/2023,Monday,6
UDDP570L6N53QS,3.44423E+14,emoney,dr. Gasti Budiyanto,M,1998,5C,PGC - Juanda,0,P00134,Matraman 1,-6.19998,106.85443,11,4/3/2023 5:22,P00122,Kwitang,-6.181051,106.83866,16,4/3/2023 5:54,3500,Teenager,4/3/2023,Monday,5
EUPW593V1E27UK,6011618540818377,dki,"Cut Agnes Thamrin, S.Psi",F,1970,JAK.26,Rawamangun - Duren Sawit,1,B00527P,Gg. Padi Pelita Cipinang,-6.211832,106.8877,19,4/3/2023 5:10,B03600P,Sbr. GOR Pondok Bambu,-6.223572,106.90377,41,4/3/2023 6:04,0,Elderly,4/3/2023,Monday,5
NQKI710A7B46OS,3508055251895822,dki,Jasmani Sirait,M,1975,L13E,Puri Beta - Kuningan (Express),0,P00120,Kuningan Madya,-6.21341,106.8305,10,4/3/2023 6:08,P00124,Latuharhary,-6.202761,106.82771,12,4/3/2023 7:03,3500,Elderly,4/3/2023,Monday,6
KZNR646Q6B40PH,1.80001E+14,emoney,"Ir. Yani Sihombing, S.H.",M,1973,12P,St. LRT Pegangsaan Dua - JIS,1,B05858P,Villa Bukit Gading,-6.157028,106.89966,11,4/3/2023 6:28,B03050P,Puskesmas Kelapa Gading,-6.157489,106.90703,13,4/3/2023 6:49,3500,Elderly,4/3/2023,Monday,6
VQIJ499K5A71UK,1.80065E+14,emoney,"Dt. Murti Salahudin, S.T.",F,2008,JAK.64,Lenteng Agung - Aseli,1,B04342P,Sbr. SDN Jagakarsa 05,-6.337,106.81848,21,4/3/2023 5:18,B05326P,SMKN 63,-6.351697,106.79855,35,4/3/2023 6:17,0,Teenager,4/3/2023,Monday,5
XAYZ349R8U03QO,3.01583E+13,bni,R. Yani Ardianto,F,1984,9N,Pinang Ranti - Pramuka,0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,4/3/2023 6:27,P00016,BKN,-6.257751,106.87,2,4/3/2023 7:18,3500,Adult,4/3/2023,Monday,6
ESJQ990H8Q22LV,3.45712E+14,emoney,Kawaya Oktaviani,M,2009,1T,Cibubur - Balai Kota,1,B00102P,Balai Kota 1,-6.180598,106.82847,0,4/3/2023 5:28,B00360P,Flyover Karet 2,-6.214808,106.81847,11,4/3/2023 6:09,20000,Teenager,4/3/2023,Monday,5
RIGQ092B1C22JU,3521407549788058,dki,Karma Narpati,F,1994,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,1,B04331P,Sbr. SDN Cipedak 05,-6.354871,106.80112,46,4/3/2023 5:37,B05670P,Tanah Baru Cipedak,-6.363462,106.80684,50,4/3/2023 6:15,0,Adult,4/3/2023,Monday,5
DLUY732C1F10IM,3.76899E+14,emoney,Luhung Hutapea,F,1981,1F,Stasiun Palmerah - Bundaran Senayan,0,P00218,Senayan JCC Arah Timur,-6.214145,106.809,4,4/3/2023 5:41,P00026,Bundaran Senayan,-6.227869,106.80094,6,4/3/2023 6:26,3500,Adult,4/3/2023,Monday,5
AVII375J2K62NB,4.96649E+12,online,Eka Yolanda,M,1998,B21,Bekasi Timur - Cawang,1,B05560P,Superindo Bulak Kapal 2,-6.249488,107.02384,9,4/3/2023 5:34,B05622P,Taman Margahayu 2,-6.24846,107.02153,10,4/3/2023 5:58,3500,Teenager,4/3/2023,Monday,5
VIIH700Y7Q03PL,3565938568828570,dki,Oliva Saefullah,F,1987,12C,Rusun Waduk Pluit - Penjaringan,0,B05405P,SPBU Gedong Panjang,-6.130757,106.80557,6,4/3/2023 6:49,B06658P,Kel. Penjaringan,-6.125396,106.80071,10,4/3/2023 7:20,0,Adult,4/3/2023,Monday,6
ZULU908O5C48ME,2407683922581481,dki,Irfan Damanik,M,1993,14,Jakarta International Stadium - Senen,1,B01745P,Jembatan Item,-6.130078,106.85492,13,4/3/2023 6:15,P00095,JIS,-6.126689,106.85587,14,4/3/2023 6:51,3500,Adult,4/3/2023,Monday,6
NVJR689V9Y19TT,6.76369E+11,flazz,"Tgk. Puput Hartati, S.Psi",F,1982,2F,Rusun Cakung Barat - Pulo Gadung,1,B03267P,Rusun Cakung Barat Albo,-6.16751,106.93243,0,4/3/2023 5:52,B06150P,Pulo Jaya,-6.194979,106.92242,13,4/3/2023 6:51,0,Adult,4/3/2023,Monday,5
BYPO952B8M23LM,2484941381862990,dki,"Tgk. Joko Maryadi, M.Ak",M,1981,13C,Puri Beta - Dukuh Atas,0,P00136,Mayestik,-6.241921,106.79077,8,4/3/2023 5:59,P00200,Rawa Barat,-6.238947,106.81624,11,4/3/2023 6:25,3500,Adult,4/3/2023,Monday,5
UMNC719B6F52LL,3.01007E+13,bni,"Galak Budiman, S.Pt",F,2008,1,Blok M - Kota,0,P00012,Bendungan Hilir,-6.217137,106.81528,6,4/3/2023 5:05,P00137,Monas,-6.176248,106.82286,13,4/3/2023 6:05,3500,Teenager,4/3/2023,Monday,5
IHDN076U2V99UG,3560571608142499,dki,"Lasmanto Suwarno, S.Psi",M,1997,JAK.01,Tanjung Priok - Plumpang,1,B01059P,Jln. Flamboyan Berdikari,-6.120868,106.89439,0,4/3/2023 5:41,B01629P,Jln. Swasembada Barat V,-6.124938,106.88497,14,4/3/2023 6:02,0,Adult,4/3/2023,Monday,5
MNQL870O6S91AP,4880377652769980677,brizzi,Drs. Betania Wahyuni,M,2010,JAK.120,JIS - Terminal Muara Angke,0,B04584P,Sbr. Waduk Pluit,-6.113824,106.79461,34,4/3/2023 6:43,B03323P,SD Diakonia 2,-6.112346,106.78905,36,4/3/2023 7:18,0,Teenager,4/3/2023,Monday,6
NZAY182R6T96VN,3528266385259712,dki,"Jamalia Zulkarnain, S.Gz",F,1988,4B,Stasiun Manggarai - UI,0,B05874P,Warga,-6.273295,106.84656,28,4/3/2023 5:23,B05259P,SMAN 109,-6.344687,106.83351,44,4/3/2023 6:17,3500,Adult,4/3/2023,Monday,5
JRBW741X3T33KW,4199450082632933049,brizzi,"Nadine Andriani, S.IP",M,1974,7C,Cibubur - BKN,0,B00248P,Cibubur Junction,-6.368735,106.89366,0,4/3/2023 5:40,P00016,BKN,-6.257751,106.87,1,4/3/2023 6:11,3500,Elderly,4/3/2023,Monday,5
PNHJ396O9J75XG,4450080570279470,dki,"Ani Wasita, M.Pd",M,2004,8C,Kebayoran Lama - Tanah Abang,1,B01639P,Jln. Taman Kb. Sirih,-6.182295,106.81661,5,4/3/2023 5:12,B05264P,SMAN 24,-6.210598,106.79631,21,4/3/2023 5:35,3500,Teenager,4/3/2023,Monday,5
NHJE093C3H53DR,4306399682236699,dki,dr. Raharja Prastuti,M,1991,JAK.85,Bintara - Cipinang Indah,1,B04097P,Sbr. Minimarket Pondok Kelapa,-6.228599,106.93531,32,4/3/2023 6:20,B02463P,Minimarket Pondok Kopi,-6.218369,106.93956,39,4/3/2023 6:47,0,Adult,4/3/2023,Monday,6
OVAQ760H7C61IE,4.94678E+12,online,Wirda Yuliarti,M,1990,5,Matraman Baru - Ancol,0,P00224,Slamet Riyadi,-6.208533,106.85929,1,4/3/2023 5:00,P00021,Budi Utomo,-6.166063,106.83906,9,4/3/2023 5:33,3500,Adult,4/3/2023,Monday,5
TFBA876H9L48DY,3575787320226609,dki,"KH. Argono Nashiruddin, S.Gz",M,1988,11N,Rusun Cipinang Muara - Jatinegara,0,B00922P,Jln. Bekasi Timur VI,-6.214956,106.87866,9,4/3/2023 5:06,B02603P,Ps. Enjo 1,-6.215023,106.87779,10,4/3/2023 5:39,0,Adult,4/3/2023,Monday,5
CXLY791F0A96CY,5125406223322395,dki,"drg. Usyi Halimah, S.E.",F,2004,JAK.10,Tanah Abang - Kota,1,B03278P,Rusun Karang Anyar,-6.153256,106.82748,20,4/3/2023 6:33,B00086P,AURI Jatibaru,-6.182985,106.81407,40,4/3/2023 7:24,0,Teenager,4/3/2023,Monday,6
FZGD727V6X43JZ,3507107976417837,dki,Gatra Rahayu,M,1946,6V,Ragunan - Gelora Bung Karno,0,P00053,Duren Tiga,-6.252377,106.82697,8,4/3/2023 5:14,P00133,Masjid Agung,-6.236483,106.79845,13,4/3/2023 5:49,3500,Elderly,4/3/2023,Monday,5
DKJG081O7Q37WJ,4203562511038947968,brizzi,drg. Tantri Situmorang,F,1983,12,Tanjung Priok - Pluit,1,P00076,Gunung Sahari Mangga Dua,-6.136817,106.83237,8,4/3/2023 6:27,P00171,Permai Koja Arah Utara,-6.11413,106.89309,18,4/3/2023 7:15,3500,Adult,4/3/2023,Monday,6
ZJTC474A5Y97DB,4.88039E+12,online,"Elvin Saragih, S.Ked",F,1991,JAK.36,Cilangkap - Cililitan,1,B02834P,Pintu 3 TMII,-6.305153,106.88853,12,4/3/2023 5:32,B04977P,Simpang Mabes Hankam Raya Ceger,-6.306299,106.88855,13,4/3/2023 5:55,0,Adult,4/3/2023,Monday,5
VOOO363I4Q70OI,1.8001E+14,emoney,Elvina Hardiansyah,F,1991,2E,Rusun Rawa Bebek - Kodamar,1,B01901P,Kelapa Gading Utama,-6.176481,106.89487,4,4/3/2023 6:19,B06654P,Walikota Jakarta Timur 1,-6.212327,106.94515,23,4/3/2023 6:58,0,Adult,4/3/2023,Monday,6
ESRV660T4A87LG,3.72168E+14,emoney,"KH. Cager Najmudin, S.IP",M,1976,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,1,B06616P,Sbr. SPBU Tugu Selatan,-6.13436,106.91575,21,4/3/2023 6:43,B05217P,Simpang Waru Kramat Jaya,-6.118678,106.91659,29,4/3/2023 7:07,0,Elderly,4/3/2023,Monday,6
EPTW774I8X04SL,4894146910205774,dki,"Baktianto Suartini, S.I.Kom",M,2002,JAK.14,Tanah Abang - Meruya,1,B04192P,Sbr. Perum Qoriyah Toyibah,-6.19777,106.75877,15,4/3/2023 5:02,B01586P,Jln. Sitrun,-6.197192,106.76696,19,4/3/2023 5:44,0,Teenager,4/3/2023,Monday,5
DRWG144J1O73RK,3.77951E+14,emoney,Keisha Prayoga,F,1982,JAK.20,Cawang UKI - Lubang Buaya,0,B02777P,Pertigaan Jengki Raya,-6.255038,106.87911,4,4/3/2023 6:32,B05244P,SMA Angkasa 2,-6.276218,106.88766,28,4/3/2023 7:13,0,Adult,4/3/2023,Monday,6
BKKY164U1O32AK,4974804949914047,dki,Gangsar Siregar,M,1996,2A,Pulo Gadung - Rawa Buaya via Balai Kota,1,P00195,Pulo Mas,-6.174736,106.89277,22,4/3/2023 6:11,P00192,Pulo Gadung 1,-6.183239,106.90907,24,4/3/2023 6:33,3500,Adult,4/3/2023,Monday,6
FUMU752I1C08HI,5.60124E+11,flazz,"Harjaya Lazuardi, S.E.",F,1973,JAK.07,Tanah Abang - Grogol via Tawakal,1,B02505P,Museum Textile,-6.188656,106.80954,29,4/3/2023 6:35,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,31,4/3/2023 7:24,0,Elderly,4/3/2023,Monday,6
GTMQ047C5K28AQ,6.76202E+11,flazz,"Dr. Ilyas Lestari, M.Ak",F,1991,JAK.41,Kampung Melayu - Pulo Gadung,0,B03590P,Sbr. Gereja Kristen Jawa,-6.2014,106.88588,28,4/3/2023 6:28,B05479P,St. LRT Velodrome 3,-6.19151,106.89108,37,4/3/2023 7:00,0,Adult,4/3/2023,Monday,6
FDNY628B9V97MV,4.12212E+12,online,"Cahyono Firmansyah, S.Pd",M,1992,M10,PGC 2 - Tanjung Priok,1,P00042,Cipinang Kebon Nanas,-6.231659,106.87637,16,4/3/2023 5:13,P00178,PGC 2,-6.2619,106.8657,21,4/3/2023 5:58,3500,Adult,4/3/2023,Monday,5
SRLS290P0Y95NP,1.80075E+14,emoney,"Dr. Laswi Usamah, S.Ked",F,1959,7Q,Blok M - PGC,1,B05899P,Wolter Monginsidi,-6.238799,106.81376,26,4/3/2023 6:12,B01437P,Jln. Palatehan,-6.240057,106.800758,31,4/3/2023 6:42,3500,Elderly,4/3/2023,Monday,6
HXUH313N2A98AI,3.4092E+14,emoney,Niyaga Habibi,F,2006,JAK.86,Term. Rawamangun - Term. Manggarai,1,B06560P,Kel. Rawamangun,-6.199099,106.8808,19,4/3/2023 5:06,B03064P,Puskesmas Rawamangun,-6.197034,106.88839,24,4/3/2023 5:46,0,Teenager,4/3/2023,Monday,5
ZSFB694B8Z63VI,4941966320527194737,brizzi,Widya Nuraini,F,1994,M3,Kalideres - Bundaran HI via Veteran,1,P00237,Sumur Bor,-6.153046,106.71929,2,4/3/2023 6:15,P00074,Grogol 1,-6.166824,106.78971,10,4/3/2023 6:47,3500,Adult,4/3/2023,Monday,6
TSLR223W4W45OA,3.70311E+14,emoney,Putu Sihombing,M,1995,8A,Jelambar - Juanda,0,P00176,Petojo,-6.169984,106.81698,5,4/3/2023 6:54,P00097,Juanda,-6.168048,106.83089,7,4/3/2023 7:24,3500,Adult,4/3/2023,Monday,6
IMBZ752A4M49RR,4238644242805860,dki,"H. Yahya Handayani, S.I.Kom",F,1994,1E,Pondok Labu - Blok M,0,B03626P,Sbr. ITC Fatmawati,-6.26343,106.7969,16,4/3/2023 6:29,B02860P,Plaza Blok M,-6.244978,106.79752,20,4/3/2023 7:16,3500,Adult,4/3/2023,Monday,6
MGKL991J8F92EL,4719371541269014,dki,Nasab Megantara,F,1997,3A,Rusun Pesakih - Kalideres,1,B01798P,Kalideres 1,-6.154249,106.70544,0,4/3/2023 6:43,B02760P,Pertamina Kalideres Daan Mogot,-6.15571,106.70927,2,4/3/2023 7:20,0,Adult,4/3/2023,Monday,6
IWEH403G6J82OS,3.04283E+13,bni,Estiawan Hastuti,M,2008,M7B,BKN - Blok M,1,B02114P,Lapangan Blok S,-6.237011,106.81421,6,4/3/2023 5:20,B00290P,Dammara,-6.25419,106.83146,18,4/3/2023 6:08,3500,Teenager,4/3/2023,Monday,5
